,transDate,creditCardNum,business,category,amount,firstName,lastName,gender,street,city,state,zip,latitude,longitude,cityPop,job,dateOfBirth,transNum,unixTime,merchLatitude,merchLongitude,isFraud
1274,2020-09-15 23:33,4939980000000000,fraud_Schimmel-Olson,kids_pets,15.06,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,5c3fa5e83183a4948b102b3dfff40985,1379287980,25.663128,-99.21435,True
1275,2020-12-02 16:54,676373000000,fraud_Kozey-Boehm,shopping_net,2.13,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,108649d8508f644da47d727121a1a30b,1386003278,39.767088,-97.720947,True
1276,2020-08-12 15:32,373043000000000,fraud_Baumbach Ltd,personal_care,74.82,Vincent,Richards,M,2064 Tyler Fork,Beasley,TX,77417,29.479,-95.9681,2457,Trading standards officer,1981-03-04,8299baad8ce8abb068fca6b6f0befdef,1376321529,29.665078,-95.959078,True
1277,2020-08-03 03:18,3577790000000000,fraud_Cole PLC,grocery_pos,332.09,Mary,Humphrey,F,9853 Flynn Hollow Apt. 602,Reynolds,ND,58275,47.7068,-97.2092,733,Visual merchandiser,1994-11-12,09b2730549c56b66240b040dfd2773f8,1375499933,47.159478,-96.331097,True
1278,2020-09-02 02:09,4509140000000000,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,321.06,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",1926-07-12,5bf15bc501e3cbd431960f22725ca384,1378087798,32.210633,-82.520945,True
1279,2020-08-23 02:54,3514900000000000,"fraud_Monahan, Bogisich and Ledner",misc_pos,1.62,Steven,Faulkner,M,841 Cheryl Centers Suite 115,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,1952-10-13,a68dd5cff50d99b4f125186337fadc7b,1377226469,42.288924,-76.960316,True
1280,2020-12-21 17:58,3598220000000000,fraud_Bashirian Group,shopping_net,218.05,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,23e5b63cd76f3ea1745266bb09feff04,1387648719,39.982081,-72.569165,True
1281,2020-12-01 13:13,180043000000000,fraud_Kling-Ernser,entertainment,4.72,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",1989-02-28,b0218f87c6d794f2ba8dbef92a61df49,1385903610,28.499319,-83.594172,True
1282,2020-12-13 04:03,676118000000,"fraud_Rowe, Batz and Goodwin",grocery_pos,137.57,Katelyn,Wise,F,674 Maureen Summit Apt. 276,Scotts Mills,OR,97375,44.9897,-122.6187,1252,"Engineer, petroleum",1937-02-06,5a8b605482bd0ee1b65e95695149b773,1386907394,44.437043,-121.667556,False
1283,2020-06-30 16:42,3586010000000000,fraud_Schaefer Ltd,kids_pets,19.68,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,438264358e822fe875706f82c0bd0cd9,1372610535,47.859839,-121.232474,True
1284,2020-07-20 22:57,375534000000000,fraud_DuBuque LLC,grocery_pos,316.07,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,707156f465ee98d4c9b5ddc43a702cf9,1374361049,39.279,-79.143204,True
1285,2020-08-16 11:03,3518670000000000,fraud_Erdman-Kertzmann,gas_transport,56.05,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.233,31394,Hospital doctor,1996-11-12,47e3e4f3423860011f570c3caa6bc21d,1376651015,39.292178,-84.064173,True
1286,2020-09-21 08:12,4769430000000000000,"fraud_Rowe, Batz and Goodwin",grocery_pos,132.53,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,0be9960f9ebd26cfa12d0bdd07286b80,1379751178,41.362785,-76.475677,False
1287,2020-08-07 22:06,375083000000000,fraud_Erdman-Schaden,personal_care,20.96,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,cf197cde737709efaf86c1066b908b62,1375913175,47.485983,-97.511415,True
1288,2020-09-05 23:18,4417680000000000,fraud_Hills-Witting,shopping_net,825.32,Renee,Jones,F,914 Nancy Square,Birmingham,AL,35211,33.4816,-86.859,493806,Operational investment banker,2000-03-28,a33fad3c693c01a0f2a26aef66d0d49e,1378423091,34.080275,-85.97547,True
1289,2020-09-17 19:57,5501080000000000,fraud_Streich Ltd,home,2.38,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223,41.1464,-81.5107,47772,Equities trader,1966-01-04,0987f2c1cdec776e874c5cf0bbf3335e,1379447853,40.399508,-81.315948,True
1290,2020-12-28 20:56,4365380000000000,fraud_Gaylord-Powlowski,home,83.89,Robert,Goodman,M,956 Paul Fields Suite 108,Orr,MN,55771,48.1439,-92.8561,1680,Horticultural therapist,1976-12-10,3d9f6e5a2db502d9055c4c17ece1385e,1388264190,47.365788,-93.746007,False
1291,2020-12-07 12:42,4839040000000000,"fraud_Bahringer, Osinski and Block",food_dining,8.22,Meredith,Campbell,F,043 Hanson Turnpike,Hedrick,IA,52563,41.1826,-92.3097,1583,Geochemist,1999-06-28,9d0a293688b043f0952ceb3250fd7255,1386420169,41.496857,-91.453971,False
1292,2020-12-27 13:55,676248000000,fraud_Prosacco LLC,personal_care,14.37,Amanda,Wheeler,F,329 Emily Cape,Cape Coral,FL,33909,26.6939,-81.9452,156391,Higher education careers adviser,1968-02-09,8b1bbafb4c8e3b23f08a573e40f012ff,1388152536,25.963585,-81.464098,False
1293,2020-12-03 16:19,30131800000000,fraud_Bins-Tillman,entertainment,54.21,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",1994-04-22,555925a38fe8442c5d46c94eda63a886,1386087593,35.667415,-83.693659,False
1294,2020-09-21 20:48,377655000000000,fraud_Botsford PLC,home,81.55,Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849,36.0435,-84.04,25459,"Teacher, special educational needs",1969-02-22,fc3d315cfef8fc02aec9f884595c37fc,1379796486,36.074603,-83.146143,False
1295,2020-08-25 22:56,4512830000000000000,"fraud_Turner, Ziemann and Lehner",food_dining,113.15,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,26294deb72c4c9fd8d58a655fddafa05,1377471380,40.389661,-79.695869,True
1296,2020-09-24 22:52,180065000000000,fraud_Weimann-Lockman,kids_pets,106.51,Krystal,Gamble,F,47152 Clayton Burg,Manchester,MD,21102,39.6747,-76.8941,11751,Clinical research associate,1964-02-15,d092e41353644ac100ec09be03b5db2f,1380063156,40.26883,-76.57133,True
1297,2020-12-28 14:22,4906630000000000000,fraud_Lemke-Gutmann,shopping_net,309.24,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,92969080263742edec2d429ed90e66e5,1388240553,23.656623,-81.673568,True
1298,2020-12-25 22:50,4797300000000000000,"fraud_Schumm, McLaughlin and Carter",food_dining,2.84,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,e672f91b0a16ec3661ed381c2d48934a,1388011839,39.681798,-86.886001,False
1299,2020-08-16 02:43,4740710000000000,fraud_Goldner-Lemke,entertainment,10.42,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,1962-10-16,50f14a1e88bfdc81698c7021547162ac,1376620983,40.565386,-74.13764,False
1300,2020-09-25 11:02,4048510000000000,"fraud_Connelly, Reichert and Fritsch",gas_transport,65.97,Cheryl,Melton,F,5053 Bell Crescent Apt. 255,Fullerton,NE,68638,41.366,-98.0054,1749,"Surveyor, mining",1973-05-07,4ee0ae09f20472a7b4e5ac79cb8678d8,1380106930,41.27707,-97.56471,True
1301,2020-08-04 22:41,4725840000000000000,fraud_Rau-Robel,kids_pets,22.04,Elizabeth,Mckee,F,358 Pruitt Square,Jay,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,1994-11-05,3997bf7998557493819a1fdb926911b3,1375656098,30.469998,-88.052595,True
1302,2020-08-31 18:00,4599290000000000,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,154.56,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1997-11-18,ca21b74eb0a137b7f50292cfb227eb3c,1377972028,37.981228,-98.208375,True
1303,2020-12-07 10:59,4874020000000000,fraud_Jaskolski-Dibbert,grocery_net,60.65,Lauren,Williams,F,065 Jones Stravenue,Lake Oswego,OR,97034,45.4093,-122.6847,42817,Planning and development surveyor,1982-05-28,d679901f99a710463ade67cf0c64bd6c,1386413978,45.181247,-123.272687,False
1304,2020-08-26 00:13,4149240000000000,fraud_Heathcote LLC,shopping_net,89.97,Tanner,Carroll,M,494 Burke Ports,Cokeburg,PA,15324,40.1008,-80.0652,632,Dealer,1989-04-08,12f4270c9c12613a5de64f6093635d73,1377476036,40.549416,-80.617114,False
1305,2020-12-07 18:43,4873780000000000,fraud_Conroy-Emard,food_dining,97.13,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,91d1a03944995e71e92a6a657f850ac6,1386441824,49.042147,-121.406207,False
1306,2020-08-07 23:43,376445000000000,fraud_Friesen Ltd,health_fitness,20.84,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,78f5e7b210280752236ec2347977c917,1375919001,40.450803,-101.814364,True
1307,2020-09-16 20:58,3530500000000000,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,969.19,David,Nichols,M,0638 Fred Ramp Suite 086,Palmdale,CA,93552,34.5715,-118.0231,171170,Chemical engineer,1963-06-04,175fb6a524da08b6a414a604d5c98180,1379365086,35.093471,-117.334928,True
1308,2020-09-20 01:45,341546000000000,fraud_Boyer-Reichert,shopping_net,6.53,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",1939-11-09,c7615673833a2f8d70bad3b7f28fcf91,1379641532,65.751603,-164.905455,True
1309,2020-08-10 01:37,30238800000000,"fraud_Swaniawski, Lowe and Robel",shopping_pos,862.53,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1976-01-02,b19be96e070fa47f97a23ad9852fcc91,1376098661,30.828323,-96.652547,True
1310,2020-08-18 15:36,6011690000000000,fraud_Kovacek Ltd,travel,1.22,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,948f14c68aed8491f289adaf11109b65,1376840186,46.045399,-93.202647,True
1311,2020-08-29 23:40,346273000000000,fraud_Torphy-Kertzmann,health_fitness,145.89,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,76c736f50967ef415f74ab287980b34c,1377819639,38.537501,-80.930862,True
1312,2020-12-09 00:09,3591920000000000,fraud_Kling Inc,gas_transport,8.67,Brian,Williams,M,32941 Krystal Mill Apt. 552,Titusville,FL,32780,28.5697,-80.8191,54767,Set designer,1987-07-25,d78d60d55d862e32cbd4e37a39579686,1386547776,29.290969,-79.947775,True
1313,2020-07-03 00:41,3589260000000000,"fraud_Moen, Reinger and Murphy",grocery_pos,278.04,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,97bbc042914e545105dd6bbbec258021,1372812067,39.31171,-77.683835,True
1314,2020-07-23 23:16,4961000000000000,"fraud_Daugherty, Pouros and Beahan",shopping_pos,750.68,Stacy,Walsh,F,324 Donna Ridge Suite 651,Cressona,PA,17929,40.6284,-76.195,1606,Ecologist,1966-05-10,0d91b7bc60cb68e95612bfaf9b89b048,1374621382,41.43607,-76.939601,True
1315,2020-12-15 21:14,4990490000000,fraud_Fahey Inc,kids_pets,58.77,Martin,Ford,M,56812 Francis Courts,Corriganville,MD,21524,39.6967,-78.8031,626,Energy engineer,1960-12-13,3e9e3d2ca21338e1240e47114f97b0e5,1387142092,38.779697,-78.182766,False
1316,2020-08-16 20:47,3518670000000000,fraud_Gislason Group,misc_pos,595.27,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.233,31394,Hospital doctor,1996-11-12,241bd207a627c83cd9ee0ea4307326e7,1376686061,38.387981,-83.402371,True
1317,2020-12-29 13:04,4683640000000,"fraud_Durgan, Gislason and Spencer",home,89.69,Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,70531,30.251,-92.5002,1261,Broadcast presenter,1972-07-01,b3239c17962defdf2000edae399ccf34,1388322278,30.268383,-92.67313,False
1318,2020-08-24 12:20,340954000000000,fraud_Shanahan-Lehner,personal_care,53.06,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,301f9b532673e875f97a0234f3716ed1,1377346821,41.666404,-83.481517,True
1319,2020-12-17 20:57,2714020000000000,fraud_Stamm-Witting,shopping_net,925.28,Christina,Moore,F,542 Finley Ports Apt. 396,West Finley,PA,15377,39.9914,-80.4408,724,Theme park manager,1995-08-30,edce6d8702c805036ff866e1170a3035,1387313872,39.554361,-80.379558,True
1320,2020-08-26 06:03,4837000000000000,fraud_DuBuque LLC,grocery_pos,229.39,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,ced8fb259d9ea661e09b3e4c493e0911,1377497023,45.380149,-87.204521,True
1321,2020-08-17 20:57,4681600000000000,"fraud_Berge, Kautzer and Harris",personal_care,39.02,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.731,16183,Physiotherapist,1977-08-12,146f2c586a2b416a8d0eee3d88f59f70,1376773037,40.894672,-80.58418,False
1322,2020-09-22 15:15,4683640000000,fraud_Kub PLC,personal_care,86.96,Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,70531,30.251,-92.5002,1261,Broadcast presenter,1972-07-01,b5624062347e3969c75d80df71a6cf38,1379862958,31.170608,-91.572159,False
1323,2020-08-17 22:27,213112000000000,fraud_Bauch-Blanda,entertainment,555.79,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,e2ccf6869473e02210df150cbd979fa4,1376778471,34.507117,-81.315554,True
1324,2020-12-19 18:52,573860000000,"fraud_Hintz, Bauch and Smith",health_fitness,28.23,Cristian,Jones,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,1986-07-23,075cb14cc1e4078ebdd88a5de28bb523,1387479130,42.67238,-88.718405,False
1325,2020-09-19 21:57,4810840000000000000,fraud_O'Hara-Wilderman,food_dining,23.76,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,1985-08-31,2df928f95da0958b8255810febc2537f,1379627824,36.095635,-94.850903,True
1326,2020-07-27 23:00,30290600000000,fraud_Macejkovic-Lesch,shopping_pos,951.91,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,1961-09-03,5cca047522e63683009555a5e15ebe6e,1374966025,36.833312,-86.948924,True
1327,2020-12-29 18:09,6011500000000000,fraud_Dare-Marvin,entertainment,21.03,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,422ed6050f87a8dc342b3fcf13a1b6cb,1388340567,31.842995,-87.653176,True
1328,2020-12-02 22:42,3588000000000000,fraud_Predovic Inc,shopping_net,1061.37,Jason,Johnson,M,5942 Thomas Park,Craig,AK,99921,55.4732,-133.1171,1920,Commissioning editor,1997-06-17,30ade9e3ef3d39534e186f983b2e5116,1386024147,55.240434,-133.488083,True
1329,2020-12-12 13:57,4671730000000000,fraud_Ziemann-Waters,health_fitness,4.41,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,1955-07-25,034980fd953806aea87da918deff36f3,1386856627,40.425852,-85.281305,False
1330,2020-09-19 17:25,2475090000000000,fraud_Streich Ltd,home,76.35,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,1993-10-12,f7416fbf99f3e5707ce7942c96aab5d5,1379611504,45.023573,-94.516916,False
1331,2020-12-26 13:10,630425000000,fraud_Nolan-Williamson,kids_pets,5.67,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,1fcf89ffd4def04e3ed55a86b685422c,1388063403,38.881564,-79.912122,True
1332,2020-08-24 12:08,6011250000000000,fraud_Hirthe-Beier,health_fitness,60.22,Melvin,Wright,M,210 Dean Causeway Suite 130,Alton,IA,51003,42.9782,-96.0173,1700,"Engineer, land",2001-12-19,8b0b804ff3d15449dd0a1dbdaaa860ef,1377346100,43.654533,-95.780848,False
1333,2020-12-03 16:37,4292900000000000000,"fraud_Reichert, Shanahan and Hayes",shopping_net,255.53,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",1995-08-16,bf731b25114d05473707af16253226da,1386088636,46.234899,-114.481394,True
1334,2020-08-07 22:59,4518350000000000,fraud_Herman Inc,misc_pos,7.8,Christopher,Gregory,M,9579 Porter Tunnel,Wauchula,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,1993-02-26,a2be7e96f8b9302f6ea62a4bf0aeaffa,1375916359,27.908464,-81.273777,True
1335,2020-12-09 23:12,573860000000,fraud_Haley Group,misc_pos,9.07,Cristian,Jones,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,1986-07-23,00bc7ff0f188a46064b96d16ad1365ee,1386630741,41.676326,-87.372364,True
1336,2020-09-23 16:20,5456780000000000,"fraud_Hyatt, Russel and Gleichner",health_fitness,50.63,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,9da9a88d6a41760f68eb983572cf2d94,1379953205,41.565601,-80.211366,False
1337,2020-07-23 23:30,4195740000000,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,865.11,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,20bd84c2f0016403e50992200d04b706,1374622223,44.819798,-121.749408,True
1338,2020-12-13 23:14,377550000000000,fraud_Zemlak Group,misc_net,746.79,Kevin,Walters,M,87227 Tapia Burgs,Auburn,ME,4210,44.0948,-70.239,23045,Tourist information centre manager,1958-09-02,24cde32c8ff5e9ab25a41816c8f4b272,1386976440,44.876462,-71.021258,True
1339,2020-08-13 23:04,2235610000000000,fraud_Homenick LLC,personal_care,19.55,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,1980-12-16,46fe1e7c8d999b9b513b1725c6c962ca,1376435096,41.9222,-105.235723,True
1340,2020-06-30 03:27,3528230000000000,fraud_Kuhic Inc,grocery_pos,307.33,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,1940-09-06,a56ef946aaa6ce8a461f001ff3fc3e02,1372562869,38.653216,-74.367462,True
1341,2020-08-25 18:04,213148000000000,fraud_Padberg-Sauer,home,14.4,Jill,Jacobs,F,034 Kimberly Mountains,Brandon,FL,33510,27.9551,-82.2966,79613,Environmental consultant,1978-11-30,85df441fd757d26771e143b204faed5b,1377453892,27.013632,-82.687587,True
1342,2020-12-13 16:25,4646850000000000000,fraud_Skiles LLC,home,16.56,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,1990-06-25,5ca85e0b7b0ec209d76c7537aa9c9a86,1386951952,40.800078,-72.748272,False
1343,2020-08-20 13:26,4981130000000,fraud_Stamm-Rodriguez,misc_pos,49.47,Joseph,Spencer,M,7854 Stephanie Island Suite 788,Holloway,OH,43985,40.0113,-80.9701,128,Child psychotherapist,1946-04-03,a8263ccf80d0542607485367c9a156e9,1377005169,40.887247,-80.498858,False
1344,2020-07-07 14:14,30197400000000,fraud_Romaguera and Sons,travel,7.9,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,1987-09-19,bfb91e431a38e7b68ff7b554caa5115d,1373206445,36.276271,-78.626088,True
1345,2020-12-10 02:39,3540080000000000,fraud_Goodwin-Nitzsche,grocery_pos,45.3,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,1987-01-27,58155da2ef1a1ca13ad1582e3182641f,1386643178,44.934558,-92.622061,False
1346,2020-08-16 14:09,4635330000000000,"fraud_Swaniawski, Lowe and Robel",shopping_pos,5.98,Christina,Rose,F,1984 Taylor Island Suite 836,Falls Church,VA,22046,38.8856,-77.1802,116155,Chartered accountant,1983-07-10,d9f1551af0234216d869a307ac084549,1376662197,39.526123,-76.649216,True
1347,2020-09-07 08:36,5388660000000000,fraud_Botsford Ltd,shopping_pos,2.56,Charles,Preston,M,5364 William Harbor,Seneca,WI,54654,43.2064,-90.9405,153,Quantity surveyor,1962-02-14,219b58ae4ba630aebadedb0a7859c75c,1378542986,42.345421,-90.039333,True
1348,2020-12-02 22:38,30267000000000,"fraud_Bahringer, Bergnaum and Quitzon",home,223.49,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,1976-11-21,7a1181dfa554d02bc09e9d430ff3485f,1386023913,38.132876,-77.770113,True
1349,2020-08-12 18:47,3518670000000000,"fraud_Jones, Sawayn and Romaguera",misc_net,6.91,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.233,31394,Hospital doctor,1996-11-12,57062e7df6e0ec841e754705cdde66ed,1376333232,39.070786,-84.646202,True
1350,2020-12-28 19:07,4537000000000000000,"fraud_Douglas, DuBuque and McKenzie",travel,1.59,Nathan,Mendoza,M,767 Adam Mill Apt. 115,Espanola,NM,87533,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1972-07-18,42386a815ee52385801879da19cdf943,1388257646,36.744444,-106.343986,True
1351,2020-12-06 23:12,4292740000000000000,fraud_Predovic Inc,shopping_net,986.43,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,1973-06-09,a9605942c1c72383eae209d343b2ca5b,1386371544,38.355806,-75.585197,True
1352,2020-12-02 16:11,4450830000000000,"fraud_Prosacco, Kreiger and Kovacek",home,1.17,Donna,Davis,F,6760 Donovan Lakes,Clayton,OK,74536,34.5906,-95.38,1760,Occupational psychologist,1972-01-20,eb1fca952bf99e85b972df6f2c073029,1386000691,34.844078,-95.885871,True
1353,2020-09-22 11:06,180014000000000,fraud_Spencer PLC,entertainment,295.89,Brianna,Page,F,0043 Henry Plaza,Brantley,AL,36009,31.571,-86.2743,2566,Exercise physiologist,1958-06-26,f96deaed29c8301331ecc0af81e3b9f7,1379847973,30.573362,-85.76053,False
1354,2020-08-23 07:08,4560400000000000000,fraud_Kunde-Sanford,misc_net,5.12,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,1972-10-18,55893c541ad983027218ed9710ca6056,1377241693,38.500283,-123.899284,True
1355,2020-12-01 17:10,347613000000000,fraud_Bernier and Sons,kids_pets,3.67,Robert,James,M,18316 Cannon Place,Newport,ME,4953,44.8393,-69.2675,3228,Lexicographer,1995-12-28,21decbf5356a6d6aac6cb7f413230837,1385917853,44.341808,-69.787376,False
1356,2020-12-13 09:41,6011380000000000,fraud_Thiel PLC,misc_pos,9.11,Martin,Duarte,M,6251 Payne Flats Apt. 581,Luzerne,MI,48636,44.6001,-84.2931,864,General practice doctor,1942-05-04,92e20f99f6cbdcc2ab2272c683ddda42,1386927709,45.009809,-84.392027,True
1357,2020-09-14 22:42,3535810000000000,"fraud_Swaniawski, Nitzsche and Welch",health_fitness,76.39,Matthew,Myers,M,4936 Michelle Points,Tower Hill,IL,62571,39.39,-88.9597,1532,Radio broadcast assistant,1980-01-09,0d675e245dfe8e0e8a922bc599d9016a,1379198577,39.813041,-89.394581,True
1358,2020-12-02 07:12,501803000000,fraud_Lynch Ltd,shopping_pos,1.19,Robert,Flores,M,3277 Fields Meadows Apt. 790,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,1958-09-20,09cf2f521ca227c98f6a52b10837d953,1385968320,41.818738,-123.629329,True
1359,2020-06-29 22:43,3528230000000000,fraud_Lockman Ltd,grocery_pos,320.36,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,1940-09-06,3f34d846a251a3e8231c6a1a107c514d,1372545807,40.013038,-74.902923,True
1360,2020-12-28 02:07,4147610000000000,"fraud_Jones, Sawayn and Romaguera",misc_net,45.04,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,1944-07-26,78966a3e11440291d3f0c29608b16fe7,1388196439,44.418913,-94.341502,False
1361,2020-12-29 03:50,30501600000000,fraud_Emard Inc,gas_transport,34.67,Amanda,Smith,F,180 Graves Shore,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,1973-05-04,cd1560af21113f025085f7eeb62a087e,1388289007,32.084603,-81.399198,True
1362,2020-07-19 02:32,3534330000000000,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,306.87,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,858b9e8b93007f6fbe6f4eae37bd7158,1374201149,46.111363,-109.876927,True
1363,2020-08-11 00:20,4335530000000000,"fraud_Moore, Dibbert and Koepp",misc_net,838.98,Amy,Daugherty,F,852 Thomas Well Suite 339,Owensville,MO,65066,38.3511,-91.4867,6703,Naval architect,1998-05-20,8eaa38d778d7123f997477d251fd6196,1376180424,38.265701,-92.409485,True
1364,2020-12-02 22:46,3588000000000000,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,926.72,Jason,Johnson,M,5942 Thomas Park,Craig,AK,99921,55.4732,-133.1171,1920,Commissioning editor,1997-06-17,f75033d4a8b25b372a780b8fe499a8ef,1386024397,54.942725,-132.236891,True
1365,2020-09-20 01:48,377550000000000,fraud_Harber Inc,gas_transport,66.2,Kevin,Walters,M,87227 Tapia Burgs,Auburn,ME,4210,44.0948,-70.239,23045,Tourist information centre manager,1958-09-02,02ecdbcba2774935c0c5a5b3989fb061,1379641728,43.331168,-69.983791,True
